#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:29:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2516}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2516
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2516:
#Name: J/A+A/612/A99/ngc2516
#Title: Parameters for NGC2516
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
08000867-6051320;NGC2516;GIRAFFE; 4039; 316;   4.640;   0.160;   0.065;   0.200; ;  74.000;        ;    ;   0.861;        ;  25.858;   0.266; 0.935;      ; 682;120.03612;-60.85889
08000944-6033355;NGC2516;GIRAFFE; 5896; 123;   4.524;   0.236;  -0.053;   0.092; ; 119.100;   1.600;   0;   0.997;        ;  23.416;   0.243;      ;      ; 683;120.03933;-60.55986
08001019-6107367;NGC2516;GIRAFFE; 4827; 113;   2.728;   0.221;  -0.207;   0.095;<;  11.600;        ;   3;   1.020;        ;  34.620;   0.242;      ;      ; 684;120.04246;-61.12686
08001140-6101333;NGC2516;GIRAFFE; 4343; 329;   4.660;   0.140;  -0.020;   0.140; ;  15.400;        ;    ;   0.921;        ;  23.052;   0.245; 0.989;      ; 685;120.04750;-61.02592
08001200-6042537;NGC2516;GIRAFFE; 4706; 109;   2.440;   0.310;  -0.231;   0.190; ;  18.467;        ;    ;   1.024;        ;  63.222;   0.246;      ;      ; 686;120.05000;-60.71492
08001303-6041460;NGC2516;GIRAFFE; 4374; 318;   4.520;   0.120;   0.109;   0.190; ;  22.500;        ;    ;   0.937;        ;  25.358;   0.246; 0.968;      ; 687;120.05429;-60.69611
08001450-6045154;NGC2516;GIRAFFE; 6131; 197;   4.320;   0.220;  -0.207;   0.120; ;  99.600;        ;    ;   0.996;        ;  21.979;   0.241; 0.949;      ; 688;120.06042;-60.75428
08001614-6030498;NGC2516;GIRAFFE; 4445; 187;   2.430;   0.300;   0.271;   0.280; ;  51.500;        ;    ;   1.014;        ;  44.218;   0.241;      ;      ; 689;120.06725;-60.51383
08001626-6022431;NGC2516;GIRAFFE; 5983; 145;   4.410;   0.120;   0.295;   0.160; ;  47.200;        ;    ;   0.988;        ;  51.315;   0.242;      ;      ; 690;120.06775;-60.37864
08001647-6046151;NGC2516;GIRAFFE; 4310; 314;   4.590;   0.200;  -0.772;   0.780; ;  75.933;        ;    ;   0.922;        ;  24.645;   0.310; 0.989;      ; 691;120.06862;-60.77086
08001727-6051271;NGC2516;GIRAFFE; 5444; 185;   4.340;   0.310;   0.149;   0.140; ;  18.000;        ;    ;   0.991;        ;  -7.523;   0.241;      ;      ; 692;120.07196;-60.85753
08001818-6048173;NGC2516;GIRAFFE; 3673; 174;   4.730;   0.120;  -0.026;   0.140; ; 125.900;        ;    ;   0.790;        ;  23.920;   0.375; 0.993;      ; 693;120.07575;-60.80481
08001867-6050282;NGC2516;GIRAFFE; 4318; 382;   4.580;   0.110;   0.141;   0.260; ;        ;        ;    ;        ;        ;  24.796;   0.254; 0.987;      ; 694;120.07779;-60.84117
08001884-6025124;NGC2516;GIRAFFE; 4687; 287;   4.650;   0.230;   0.050;   0.130; ;  57.700;        ;    ;   0.956;        ;  24.255;   0.243;      ;      ; 695;120.07850;-60.42011
08001893-6036146;NGC2516;GIRAFFE; 4707; 319;   4.390;   0.200;  -0.071;   0.140; ; 149.900;        ;    ;   0.968;        ;  24.102;   0.242; 0.993;      ; 696;120.07887;-60.60406
08001959-6045204;NGC2516;GIRAFFE; 3934; 574;   4.540;   0.090;   0.111;   0.300; ;  58.000;        ;    ;   0.828;        ;  30.000;   0.244; 0.624;      ; 697;120.08162;-60.75567
08001990-6024319;NGC2516;GIRAFFE; 5378; 132;   3.840;   0.120;   0.043;   0.160; ;  22.100;        ;    ;   0.995;        ;  -2.022;   0.241;      ;      ; 698;120.08292;-60.40886
08002059-6042375;NGC2516;GIRAFFE; 5115; 217;   4.350;   0.140;  -0.691;   0.710; ; 214.100;        ;    ;   0.973;        ;  19.898;   0.240; 0.800;      ; 699;120.08579;-60.71042
08002083-6023163;NGC2516;GIRAFFE; 3786; 180;   4.680;   0.120;  -0.006;   0.140; ;  78.300;        ;    ;   0.808;        ;  23.736;   0.317; 0.993;      ; 700;120.08679;-60.38786
08002198-6103443;NGC2516;GIRAFFE; 4678; 257;   4.770;   0.230;   0.140;   0.180; ;  76.133;        ;    ;   0.947;        ;  22.557;   0.242; 0.977;      ; 701;120.09158;-61.06231
08002579-6054212;NGC2516;GIRAFFE; 3928; 302;   4.650;   0.120;   0.039;   0.210; ;  93.200;        ;    ;   0.833;        ;  23.664;   0.325; 0.993;      ; 702;120.10746;-60.90589
08002682-6042452;NGC2516;GIRAFFE; 4017; 253;   4.760;   0.160;  -0.405;   0.240; ;  86.500;        ;    ;   0.848;        ;  19.852;   0.322; 0.767;      ; 703;120.11175;-60.71256
08002735-6042581;NGC2516;GIRAFFE; 4051; 339;   4.410;   0.140;   0.105;   0.210; ;  50.500;        ;    ;   0.887;        ;  23.902;   0.268; 0.993;      ; 704;120.11396;-60.71614
08002823-6021348;NGC2516;GIRAFFE; 5465; 119;   4.307;   0.222;  -0.375;   0.095;<;  14.200;        ;   3;   0.993;        ;  50.613;   0.246;      ;      ; 705;120.11762;-60.35967
08002876-6107450;NGC2516;GIRAFFE; 4031; 590;   4.890;   0.310;   0.110;   0.220; ;  57.400;        ;    ;   0.835;        ;  26.198;   0.671; 0.939;      ; 706;120.11983;-61.12917
08002884-6100483;NGC2516;GIRAFFE; 5973; 178;   4.430;   0.280;  -0.198;   0.220; ; 131.267;        ;    ;   0.997;        ;  23.716;   0.243; 0.993;      ; 707;120.12017;-61.01342
08002907-6055428;NGC2516;GIRAFFE; 4803; 230;   4.720;   0.340;   0.105;   0.150; ;  84.400;        ;    ;   0.964;        ;  23.135;   0.244; 0.990;      ; 708;120.12112;-60.92856
08002967-6042288;NGC2516;GIRAFFE; 3953; 223;   4.840;   0.280;  -0.037;   0.200; ;  86.700;        ;    ;   0.814;        ;  25.327;   0.359; 0.970;      ; 709;120.12362;-60.70800
08003110-6027487;NGC2516;GIRAFFE; 6189; 116;   4.380;   0.400;  -0.112;   0.200; ;  67.800;        ;    ;   1.003;        ;  23.659;   0.246; 0.993;      ; 710;120.12958;-60.46353
08003236-6113141;NGC2516;GIRAFFE; 4013; 406;   4.510;   0.110;  -0.019;   0.190; ;  42.100;        ;    ;   0.856;        ;  23.636;   0.280; 0.993;      ; 711;120.13483;-61.22058
08003318-6031235;NGC2516;GIRAFFE; 6222; 198;   4.250;   0.310;  -0.173;   0.230; ;  85.567;        ;    ;   1.002;        ;  25.208;   0.249; 0.975;      ; 712;120.13825;-60.52319
08003437-6042225;NGC2516;GIRAFFE; 5957; 129;   4.420;   0.330;  -0.128;   0.150; ; 122.300;        ;    ;   0.998;        ;  23.513;   0.241; 0.992;      ; 713;120.14321;-60.70625
08003552-6048264;NGC2516;GIRAFFE; 4935; 184;   4.540;   0.350;  -0.005;   0.120; ; 148.067;        ;    ;   0.973;        ;  24.285;   0.246; 0.992;      ; 714;120.14800;-60.80733
08003560-6101214;NGC2516;GIRAFFE; 4576; 342;   4.300;   0.330;  -0.720;   0.740; ; 251.200;        ;    ;   0.965;        ;  25.771;   0.252; 0.943;      ; 715;120.14833;-61.02261
08003647-6105272;NGC2516;GIRAFFE; 5165;  77;   3.260;   0.300;  -0.275;   0.150; ;  31.100;        ;    ;   1.011;        ;   3.071;   0.252;      ;      ; 716;120.15196;-61.09089
08003704-6103078;NGC2516;GIRAFFE; 3804; 184;   4.710;   0.120;  -0.016;   0.130; ;  90.200;        ;    ;   0.805;        ;  23.433;   0.262; 0.992;      ; 717;120.15433;-61.05217
08003775-6036331;NGC2516;GIRAFFE; 4973; 261;   4.390;   0.280;  -0.020;   0.140; ; 225.533;        ;    ;   0.974;        ;  23.957;   0.249; 0.993;      ; 718;120.15729;-60.60919
08003869-6106244;NGC2516;GIRAFFE; 3475;  32;   4.600;   0.210;   0.239;        ; ;  45.900;        ;    ;   0.805;        ;  22.355;   0.890; 0.975;      ; 719;120.16121;-61.10678
08004306-6106116;NGC2516;GIRAFFE; 4602; 381;   4.330;   0.160;  -0.115;   0.150; ; 153.633;        ;    ;   0.962;        ;  23.643;   0.243; 0.993;      ; 720;120.17942;-61.10322
08004451-6058165;NGC2516;GIRAFFE; 4056; 457;   4.500;   0.110;   0.082;   0.190; ; 102.800;        ;    ;   0.883;        ;  23.930;   0.250; 0.993;      ; 721;120.18546;-60.97125
08004556-6028586;NGC2516;GIRAFFE; 4664; 125;   2.720;   0.310;   0.014;   0.250; ;  17.400;        ;    ;   1.009;        ;  55.974;   0.242;      ;      ; 722;120.18983;-60.48294
08004607-6019473;NGC2516;GIRAFFE; 4330; 129;   4.710;   0.520;  -1.248;   0.230; ;        ;        ;    ;        ;        ;  35.753;   2.312; 0.330;      ; 723;120.19196;-60.32981
08004769-6043368;NGC2516;GIRAFFE; 5554; 101;   4.580;   0.320;   0.023;   0.130; ; 161.400;        ;    ;   0.986;        ;  21.691;   0.242; 0.927;      ; 724;120.19871;-60.72689
08004799-6051564;NGC2516;GIRAFFE; 5419;  88;   4.460;   0.440;   0.036;   0.130; ; 122.700;        ;    ;   0.992;        ;  23.938;   0.242; 0.993;      ; 725;120.19996;-60.86567
08005054-6020039;NGC2516;GIRAFFE; 4524; 316;   4.760;   0.180;  -0.305;   0.210; ;  39.600;        ;    ;   0.931;        ;  12.374;   0.275; 0.362;      ; 726;120.21058;-60.33442
08005057-6059216;NGC2516;GIRAFFE; 3791; 243;   4.500;   0.180;   0.014;   0.130; ;  69.000;        ;    ;   0.832;        ;  21.908;   0.281; 0.942;      ; 727;120.21071;-60.98933
08005092-6055548;NGC2516;GIRAFFE; 4332; 241;   4.670;   0.300;  -0.038;   0.130; ;  27.300;        ;    ;   0.922;        ;  -0.557;   0.247; 0.157;      ; 728;120.21217;-60.93189
08005131-6046322;NGC2516;GIRAFFE; 3927; 220;   4.590;   0.090;   0.030;   0.190; ;  51.367;        ;    ;   0.853;        ;  24.735;   0.307; 0.987;      ; 729;120.21379;-60.77561
08005189-6046598;NGC2516;GIRAFFE; 5749;  76;   4.420;   0.330;  -0.076;   0.130; ; 139.300;        ;    ;   0.995;        ;  24.153;   0.242; 0.993;      ; 730;120.21621;-60.78328
08005479-6024588;NGC2516;GIRAFFE; 3757; 262;   4.580;   0.160;   0.014;   0.130; ;  60.800;        ;    ;   0.814;        ;  19.904;   0.361; 0.764;      ; 731;120.22829;-60.41633
08005481-6104556;NGC2516;GIRAFFE; 4609; 176;   4.740;   0.260;   0.113;   0.160; ;  17.500;        ;    ;   0.944;        ;  43.209;   0.245;      ;      ; 732;120.22837;-61.08211
08005558-6045409;NGC2516;GIRAFFE; 4826; 303;   3.980;   0.350;  -0.621;   0.640; ; 266.000;        ;    ;   0.979;        ;  22.222;   0.260; 0.962;      ; 733;120.23158;-60.76136
08005606-6117247;NGC2516;GIRAFFE; 3572;  22;   4.450;   0.160;  -0.304;        ; ; 124.100;        ;    ;   0.811;        ;   1.039;   0.379; 0.159;      ; 734;120.23358;-61.29019
08005722-6048575;NGC2516;GIRAFFE; 3956; 289;   4.640;   0.230;   0.087;   0.280; ;  39.400;        ;    ;   0.858;        ;  20.767;   0.256; 0.836;      ; 735;120.23842;-60.81597
08005781-6033329;NGC2516;GIRAFFE; 3919; 243;   4.530;   0.110;   0.023;   0.190; ;  75.000;        ;    ;   0.837;        ;  24.343;   0.289; 0.992;      ; 736;120.24087;-60.55914
08005862-6020078;NGC2516;GIRAFFE; 5306; 112;   4.580;   0.400;   0.119;   0.130; ;  23.400;        ;    ;   0.974;        ;  16.307;   0.242;      ;      ; 737;120.24425;-60.33550
08005917-6106242;NGC2516;GIRAFFE; 3844; 461;   4.760;   0.100;   0.024;   0.110; ;        ;        ;    ;        ;        ;  24.266;   2.488; 0.980;      ; 738;120.24654;-61.10672
08010217-6045027;NGC2516;GIRAFFE; 6414; 208;   4.390;   0.460;  -0.072;   0.130; ;  76.200;        ;    ;   1.000;        ;  24.479;   0.245; 0.990;      ; 739;120.25904;-60.75075
08010448-6036003;NGC2516;GIRAFFE; 4953; 219;   2.880;   0.410;  -0.228;   0.230; ;  27.200;        ;    ;   1.013;        ;  42.202;   0.245;      ;      ; 740;120.26867;-60.60008
08010495-6047348;NGC2516;GIRAFFE; 4983; 167;   4.570;   0.450;   0.061;   0.120; ;  92.233;        ;    ;   0.970;        ;  23.533;   0.245;      ;      ; 741;120.27062;-60.79300
08010732-6020237;NGC2516;GIRAFFE; 3916; 392;   4.460;   0.220;  -0.176;   0.290; ;  36.400;        ;    ;   0.838;        ;  12.500;   0.563; 0.369;      ; 742;120.28050;-60.33992
08010953-6027583;NGC2516;GIRAFFE; 3734; 351;   4.500;   0.220;  -0.023;        ; ;  54.000;        ;    ;   0.807;        ;  25.246;   1.090; 0.979;      ; 743;120.28971;-60.46619
08011107-6034256;NGC2516;GIRAFFE; 6553; 353;   4.160;   0.350;   0.027;   0.190; ;  65.400;        ;    ;   1.000;        ;   4.724;   0.272; 0.248;      ; 744;120.29612;-60.57378
08011270-6023501;NGC2516;GIRAFFE; 4945; 141;   4.300;   0.690;   0.290;   0.240; ;  29.100;        ;    ;   0.976;        ;  -5.170;   0.243;      ;      ; 745;120.30292;-60.39725
08011274-6032061;NGC2516;GIRAFFE; 3624; 138;   4.580;   0.150;  -0.056;   0.120; ;  92.200;        ;    ;   0.801;        ;  24.293;   0.761; 0.992;      ; 746;120.30308;-60.53503
08011281-6053531;NGC2516;GIRAFFE; 5928; 174;   4.510;   0.350;  -0.129;   0.200; ; 132.000;        ;    ;   0.995;        ;  23.350;   0.243; 0.991;      ; 747;120.30337;-60.89808
08011376-6044389;NGC2516;GIRAFFE; 4012; 307;   4.770;   0.200;  -0.071;   0.200; ;  34.400;        ;    ;   0.845;        ;  26.958;   0.272; 0.838;      ; 748;120.30733;-60.74414
08011398-6036125;NGC2516;GIRAFFE; 4971; 132;   3.360;   0.210;   0.095;   0.170; ;  19.500;        ;    ;   1.002;        ;  -9.054;   0.248;      ;      ; 749;120.30825;-60.60347
08011533-6047395;NGC2516;GIRAFFE; 4852; 232;   4.190;   0.130;   0.071;   0.190; ; 318.500;        ;    ;   0.971;        ;  27.039;   0.449; 0.849;      ; 750;120.31387;-60.79431
08011612-6020192;NGC2516;GIRAFFE; 3989; 315;   4.530;   0.140;  -0.236;   0.260; ;  50.200;        ;    ;   0.861;        ;  12.722;   0.455; 0.364;      ; 751;120.31717;-60.33867
08011776-6023308;NGC2516;GIRAFFE; 4684; 266;   2.180;   0.940;  -0.612;   0.360; ;  15.800;        ;    ;   1.032;        ; 223.087;   0.245;      ;      ; 752;120.32400;-60.39189
08011939-6030357;NGC2516;GIRAFFE; 3818; 181;   4.670;   0.110;  -0.013;   0.200; ;  98.900;        ;    ;   0.827;        ;  26.209;   0.339; 0.904;      ; 753;120.33079;-60.50992
08012041-6025193;NGC2516;GIRAFFE; 5843; 143;   4.189;   0.254;   0.088;   0.098; ;  23.300;   1.000;   0;   0.996;        ;   1.772;   0.243;      ;      ; 754;120.33504;-60.42203
08012174-6025405;NGC2516;GIRAFFE; 5941; 124;   4.370;   0.350;  -0.191;   0.210; ; 119.100;        ;    ;   1.001;        ;  23.465;   0.241; 0.992;      ; 755;120.34058;-60.42792
08012289-6053056;NGC2516;GIRAFFE; 4171; 352;   4.620;   0.110;   0.079;   0.190; ;  78.900;        ;    ;   0.895;        ;  23.133;   0.246; 0.990;      ; 756;120.34537;-60.88489
08012327-6046145;NGC2516;GIRAFFE; 3903; 301;   4.750;   0.220;  -0.026;   0.130; ;  86.300;        ;    ;   0.791;        ;  27.722;   1.010; 0.798;      ; 757;120.34696;-60.77069
08012365-6104597;NGC2516;GIRAFFE; 4360; 443;   4.480;   0.120;   0.066;   0.190; ;  31.400;        ;    ;   0.932;        ;  25.706;   0.245; 0.947;      ; 758;120.34854;-61.08325
08012448-6035158;NGC2516;GIRAFFE; 6282; 133;   4.370;   0.390;   0.061;   0.150; ;  88.900;        ;    ;   1.001;        ;  23.418;   0.250; 0.992;      ; 759;120.35200;-60.58772
08012759-6041408;NGC2516;GIRAFFE; 4313; 348;   4.720;   0.150;  -0.107;   0.150; ;  23.200;        ;    ;   0.903;        ;  23.983;   0.262; 0.993;      ; 760;120.36496;-60.69467
08012920-6027429;NGC2516;GIRAFFE; 5142; 118;   3.643;   0.239;  -0.222;   0.102;<;  10.700;        ;   3;   1.007;        ; -41.374;   0.246;      ;      ; 761;120.37167;-60.46192
08013257-6101156;NGC2516;GIRAFFE; 3666; 177;   4.700;   0.120;  -0.036;   0.140; ; 125.100;        ;    ;   0.794;        ;  23.785;   0.335; 0.993;      ; 762;120.38571;-61.02100
08013300-6027205;NGC2516;GIRAFFE; 3823; 221;   4.730;   0.130;  -0.016;   0.110; ; 117.400;        ;    ;   0.797;        ;  22.292;   0.594; 0.972;      ; 763;120.38750;-60.45569
08013340-6034222;NGC2516;GIRAFFE; 4352; 297;   4.890;   0.280;  -0.074;   0.150; ;  64.500;        ;    ;   0.904;        ;  23.917;   0.250; 0.993;      ; 764;120.38917;-60.57283
08013392-6051381;NGC2516;GIRAFFE; 4405; 468;   4.560;   0.090;   0.071;   0.190; ;  74.350;        ;    ;   0.940;        ;  23.717;   0.244; 0.993;      ; 765;120.39133;-60.86058
08013470-6043525;NGC2516;GIRAFFE; 3717; 137;   4.630;   0.140;  -0.016;   0.130; ;  38.300;        ;    ;   0.818;        ;  22.505;   0.296; 0.975;      ; 766;120.39458;-60.73125
08013524-6113067;NGC2516;GIRAFFE; 4231; 212;   4.860;   0.350;  -0.212;   0.140; ;  63.600;        ;    ;   0.898;        ;   7.447;   0.267; 0.229;      ; 767;120.39683;-61.21853
08013638-6045277;NGC2516;GIRAFFE; 3882; 253;   4.540;   0.110;  -0.066;   0.150; ; 133.600;        ;    ;   0.824;        ;  24.700;   0.386; 0.988;      ; 768;120.40158;-60.75769
08013707-6028527;NGC2516;GIRAFFE; 3848; 219;   4.760;   0.130;   0.062;   0.230; ;  96.100;        ;    ;   0.811;        ;  24.737;   0.325; 0.988;      ; 769;120.40446;-60.48131
08013814-6025081;NGC2516;GIRAFFE; 3163; 555;   1.875;        ;  -0.051;        ; ;        ;        ;    ;        ;        ;  44.481;   5.736; 0.355;      ; 770;120.40892;-60.41892
08013837-6101289;NGC2516;GIRAFFE; 3991; 321;   4.540;   0.090;   0.061;   0.200; ;  11.400;        ;    ;   0.859;        ;  23.203;   0.246; 0.990;      ; 771;120.40987;-61.02469
08014018-6047068;NGC2516;GIRAFFE; 4647; 277;   4.690;   0.260;  -0.006;   0.120; ;  42.567;        ;    ;   0.954;        ;  25.463;   0.242;      ;      ; 772;120.41742;-60.78522
08014020-6023595;NGC2516;GIRAFFE; 4784;  72;   3.020;   0.450;   0.217;   0.220; ;  49.600;        ;    ;   1.002;        ;   7.758;   0.247;      ;      ; 773;120.41750;-60.39986
08014281-6112552;NGC2516;GIRAFFE; 3676; 175;   4.450;   0.280;  -0.026;   0.140; ; 182.200;        ;    ;   0.827;        ;  30.128;   0.421; 0.610;      ; 774;120.42837;-61.21533
08014320-6030039;NGC2516;GIRAFFE; 3669; 490;   4.750;   0.790;  -0.683;   0.620; ;  75.800;        ;    ;   0.854;        ;  52.151;   0.675; 0.120;      ; 775;120.43000;-60.50108
08014727-6035012;NGC2516;GIRAFFE; 3537;  27;   4.350;   0.200;  -0.315;        ; ;  48.600;        ;    ;   0.821;        ;  23.209;   0.595; 0.990;      ; 776;120.44696;-60.58367
08015578-6044369;NGC2516;GIRAFFE; 4045; 312;   4.500;   0.090;   0.059;   0.250; ;  33.300;        ;    ;   0.878;        ;  -2.397;   0.286; 0.128;      ; 777;120.48242;-60.74358
08015580-6042558;NGC2516;GIRAFFE; 3947; 251;   4.430;   0.140;  -0.022;   0.190; ; 115.533;        ;    ;   0.872;        ;  23.594;   0.269; 0.993;      ; 778;120.48250;-60.71550
08015838-6042508;NGC2516;GIRAFFE; 4057; 320;   4.620;   0.110;   0.061;   0.190; ; 159.200;        ;    ;   0.878;        ;  25.256;   0.249; 0.973;      ; 779;120.49325;-60.71411
08020996-6042421;NGC2516;GIRAFFE; 3971; 254;   4.730;   0.210;   0.020;   0.200; ;  90.300;        ;    ;   0.839;        ;  24.639;   0.270; 0.989;      ; 780;120.54150;-60.71169
08021221-6055262;NGC2516;GIRAFFE; 4150; 369;   4.600;   0.100;   0.068;   0.190; ;  20.100;        ;    ;   0.895;        ;  23.100;   0.249; 0.989;      ; 781;120.55087;-60.92394
08021438-6057429;NGC2516;GIRAFFE; 3631; 494;   4.700;   0.240;  -0.667;   0.600; ; 157.200;        ;    ;   0.821;        ;  16.323;   0.514; 0.526;      ; 782;120.55992;-60.96192
08021875-6045186;NGC2516;GIRAFFE; 3954; 274;   4.780;   0.180;  -0.431;   0.420; ;  58.300;        ;    ;   0.832;        ;  24.205;   0.279; 0.993;      ; 783;120.57812;-60.75517
08022195-6042432;NGC2516;GIRAFFE; 4274; 154;   4.790;   0.210;  -0.149;   0.140; ;  15.900;        ;    ;   0.893;        ;  13.304;   0.265; 0.394;      ; 784;120.59146;-60.71200
08022910-6044507;NGC2516;GIRAFFE; 3654; 189;   4.630;   0.140;  -0.026;   0.140; ; 100.000;        ;    ;   0.801;        ;  10.658;   0.317; 0.294;      ; 785;120.62125;-60.74742
08023471-6046046;NGC2516;GIRAFFE; 3435; 134;   4.440;   0.140;  -0.106;   0.130; ;  98.900;        ;    ;   0.824;        ;  23.380;   0.362; 0.992;      ; 786;120.64462;-60.76794
08023533-6040197;NGC2516;GIRAFFE; 3997; 305;   4.760;   0.280;  -0.003;   0.200; ;  49.500;        ;    ;   0.843;        ;  23.432;   0.284; 0.992;      ; 787;120.64721;-60.67214
08023898-6057231;NGC2516;GIRAFFE; 3485;  29;   4.540;   0.180;  -0.227;        ; ; 132.100;        ;    ;   0.809;        ;  24.739;   0.579; 0.988;      ; 788;120.66242;-60.95642
08024318-6053051;NGC2516;GIRAFFE; 3696; 726;   4.740;   0.160;  -0.949;   0.060; ; 181.700;        ;    ;   0.815;        ;  23.954;   0.514; 0.992;      ; 789;120.67992;-60.88475
08024838-6047096;NGC2516;GIRAFFE; 3638; 140;   4.730;   0.130;  -0.056;   0.120; ; 285.500;        ;    ;   0.788;        ;  24.898;   0.357; 0.985;      ; 790;120.70158;-60.78600
08024877-6052010;NGC2516;GIRAFFE; 3759; 216;   4.700;   0.110;  -0.026;   0.140; ;  86.800;        ;    ;   0.796;        ;  24.742;   0.639; 0.988;      ; 791;120.70321;-60.86694
08025517-6039245;NGC2516;GIRAFFE; 4034; 431;   4.610;   0.130;   0.062;   0.200; ;  64.033;        ;    ;   0.869;        ;  25.380;   0.284; 0.967;      ; 792;120.72987;-60.65681
08031131-6038165;NGC2516;GIRAFFE; 4463;    ;   2.405;        ;  -0.123;        ; ;  70.300;        ;    ;        ;        ; 475.624;   7.050;      ;      ; 793;120.79712;-60.63792
08031783-6049582;NGC2516;GIRAFFE; 4030; 343;   4.940;   0.350;  -0.197;   0.330; ;  64.633;        ;    ;   0.841;        ;  23.454;   0.264; 0.992;      ; 794;120.82429;-60.83283
08033219-6044262;NGC2516;GIRAFFE; 4676;    ;   2.608;        ;   0.080;        ; ; 136.400;        ;    ;        ;        ;  23.254;   0.975; 0.989;      ; 795;120.88412;-60.74061
08034358-6051252;NGC2516;GIRAFFE; 3374;  38;   3.950;   0.240;  -0.537;        ; ;  92.700;        ;    ;   0.874;        ;  32.624;   0.447; 0.463;      ; 796;120.93158;-60.85700
