#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:26:49 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/612/A99/ngc2451
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2451}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ngc2451
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2451:
#Name: J/A+A/612/A99/ngc2451
#Title: Parameters for NGC2451
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07453166-3855078;NGC2451;GIRAFFE; 4636;  21;   2.442;   0.002;  -0.094;   0.006;<;  23.900;        ;   3;   1.011;   0.007;  95.020;   0.255;      ;      ; 991;116.38192;-38.91883
07453176-3730262;NGC2451;GIRAFFE; 5722; 134;   4.350;        ;   0.082;   0.057; ; 205.633;   2.150;   0;   0.995;   0.002;  26.851;   0.244; 0.285; 0.048; 992;116.38233;-37.50728
07453184-3817315;NGC2451;GIRAFFE; 5076;  98;   2.746;        ;  -0.142;   0.094;<;  30.800;        ;   3;   1.019;   0.007;  68.225;   0.267;      ;      ; 993;116.38267;-38.29208
07453198-3732192;NGC2451;GIRAFFE; 5204;    ;   3.800;        ;   0.040;        ;<;  19.700;        ;   3;   0.983;   0.003;  11.033;   0.243;      ;      ; 994;116.38325;-37.53867
07453217-3730433;NGC2451;GIRAFFE; 4967; 116;   2.896;        ;  -0.187;   0.172; ;  36.800;        ;   0;   1.022;   0.004;  55.132;   0.243;      ;      ; 995;116.38404;-37.51203
07453227-3719071;NGC2451;GIRAFFE; 5018; 126;   2.790;        ;  -0.123;   0.164;<;  10.800;        ;   3;   1.015;   0.006;  62.534;   0.251;      ;      ; 996;116.38446;-37.31864
07453252-3723253;NGC2451;GIRAFFE; 4834; 171;   4.327;   0.130;  -0.017;   0.095;<;  30.200;        ;   3;   0.963;   0.003;  36.813;   0.242;      ;      ; 997;116.38550;-37.39036
07453272-3716509;NGC2451;GIRAFFE; 5122;   6;   3.578;   0.065;   0.033;   0.018; ;  63.933;   7.651;   0;   1.002;   0.007;  77.400;   0.255;      ;      ; 998;116.38633;-37.28081
07453282-3751231;NGC2451;GIRAFFE; 3446;  82;   4.244;        ;  -0.240;        ;<; 100.000;        ;   3;   0.844;   0.007;  15.496;   0.252; 0.004; 0.940; 999;116.38675;-37.85642
07453285-3809483;NGC2451;GIRAFFE; 5054; 125;   3.525;   0.013;  -0.060;   0.090;<;  33.500;        ;   3;   0.997;   0.007;  39.013;   0.257;      ;      ;1000;116.38687;-38.16342
07453300-3730497;NGC2451;GIRAFFE; 3569;  12;   4.135;        ;  -0.210;        ;<; 100.000;        ;   3;   0.844;   0.008;  28.099;   0.270; 0.148; 0.038;1001;116.38750;-37.51381
07453306-3752598;NGC2451;GIRAFFE; 4957; 176;   3.078;   0.201;  -0.068;   0.121;<;  16.900;        ;   3;   1.008;   0.005;  -4.286;   0.246;      ;      ;1002;116.38775;-37.88328
07453330-3808158;NGC2451;GIRAFFE; 4629;  54;   4.370;   0.103;   0.041;   0.128;<;  24.600;        ;   3;   0.947;   0.003;  25.343;   0.241;      ;      ;1003;116.38875;-38.13772
07453372-3745557;NGC2451;GIRAFFE; 4864; 174;   2.590;        ;  -0.326;   0.118;<;  15.000;        ;   3;   1.019;   0.003; 141.928;   0.245;      ;      ;1004;116.39050;-37.76547
07453451-3751529;NGC2451;GIRAFFE; 5408;  12;   3.810;        ;  -0.010;   0.090; ; 182.950;   2.425;   0;   0.993;   0.002;  15.136;   0.242; 0.004; 0.939;1005;116.39379;-37.86469
07453468-3725471;NGC2451;GIRAFFE; 4847;  93;   2.860;        ;  -0.218;   0.192;<;  29.500;        ;   3;   1.019;   0.003; 120.664;   0.242;      ;      ;1006;116.39450;-37.42975
07453492-3750057;NGC2451;GIRAFFE; 5032;    ;   4.329;        ;  -1.610;        ; ; 187.000;        ;    ;   0.872;        ;  15.099;   1.925;      ;      ;1007;116.39550;-37.83492
07453507-3745273;NGC2451;GIRAFFE; 4785;  12;   2.097;   0.127;  -0.698;   0.210;<;  10.200;        ;   3;   1.015;   0.006; 100.495;   0.259;      ;      ;1008;116.39612;-37.75758
07453507-3816471;NGC2451;GIRAFFE; 4909;    ;   4.120;        ;  -1.528;        ; ;  21.400;        ;    ;   0.950;        ;  49.638;   0.241;      ;      ;1009;116.39612;-38.27975
07453517-3723003;NGC2451;GIRAFFE; 4862;  44;   2.960;        ;  -0.642;   0.077; ;  36.200;        ;   0;   1.023;   0.007; 109.487;   0.266;      ;      ;1010;116.39654;-37.38342
07453520-3737222;NGC2451;GIRAFFE; 4954;  29;   3.232;        ;  -0.430;   0.091;<;  31.200;        ;   3;   1.015;   0.005; 126.337;   0.250;      ;      ;1011;116.39667;-37.62283
07453594-3734457;NGC2451;GIRAFFE; 4939; 186;   2.849;        ;  -0.223;   0.183; ;  27.100;        ;   0;   1.016;   0.003;  75.769;   0.241;      ;      ;1012;116.39975;-37.57936
07453604-3802367;NGC2451;GIRAFFE; 4981; 187;   3.164;        ;  -0.143;   0.112;<;  30.100;        ;   3;   1.019;   0.004;  57.294;   0.244;      ;      ;1013;116.40017;-38.04353
07453622-3744270;NGC2451;GIRAFFE; 3306; 100;   3.882;        ;  -0.340;        ;<; 100.000;        ;   3;   0.892;   0.010;  48.778;   3.015; 0.016; 0.015;1014;116.40092;-37.74083
07453644-3857508;NGC2451;GIRAFFE; 4959;  12;   2.907;   0.147;  -0.176;   0.135;<;  16.800;        ;   3;   1.011;   0.004;  89.364;   0.244;      ;      ;1015;116.40183;-38.96411
07453657-3740466;NGC2451;GIRAFFE; 4854; 167;   2.950;        ;  -0.351;   0.179; ;  35.850;   3.360;   0;   1.012;   0.006;  96.849;   0.257;      ;      ;1016;116.40237;-37.67961
07453658-3739125;NGC2451;GIRAFFE; 5139;    ;   3.125;        ;  -0.311;        ;<;  24.600;        ;   3;   1.006;   0.004;  53.703;   0.244;      ;      ;1017;116.40242;-37.65347
07453666-3816382;NGC2451;GIRAFFE; 5164; 115;   3.054;        ;  -0.370;   0.126; ;  49.300;        ;   0;   1.010;   0.007;  94.060;   0.342;      ;      ;1018;116.40275;-38.27728
07453699-3812446;NGC2451;GIRAFFE; 4658; 262;   2.614;        ;  -0.277;   0.220; ;  42.867;   6.789;   0;   1.023;   0.007; 128.470;   0.258;      ;      ;1019;116.40412;-38.21239
07453707-3750206;NGC2451;GIRAFFE; 4793; 118;   3.660;        ;  -0.491;   0.268; ;  35.700;        ;   0;   1.004;   0.007; 113.300;   0.260;      ;      ;1020;116.40446;-37.83906
07453709-3732145;NGC2451;GIRAFFE; 5096; 187;   3.230;        ;  -0.222;   0.199; ;  26.600;        ;   0;   1.017;   0.004;  45.718;   0.244;      ;      ;1021;116.40454;-37.53736
07453750-3857433;NGC2451;GIRAFFE; 4553;  49;   4.090;        ;  -0.017;   0.183;<;  39.100;        ;   3;   0.960;   0.008;  15.467;   0.275;      ;      ;1022;116.40625;-38.96203
07453754-3752310;NGC2451;GIRAFFE; 5087;    ;   3.060;        ;  -0.220;        ; ;  39.900;        ;   0;   1.069;   0.004;  90.349;   0.243;      ;      ;1023;116.40642;-37.87528
07453760-3730270;NGC2451;GIRAFFE; 5780;    ;   4.410;        ;   0.070;        ; ; 231.200;   2.960;   0;   0.991;   0.002;  16.267;   0.248;      ;      ;1024;116.40667;-37.50750
07453770-3750442;NGC2451;GIRAFFE; 5070;  51;   3.410;        ;  -0.152;   0.144;<;  25.000;        ;   3;   1.023;   0.005;  87.811;   0.250;      ;      ;1025;116.40708;-37.84561
07453793-3711229;NGC2451;GIRAFFE; 5115;   9;   3.063;   0.149;  -0.106;   0.135; ;  39.100;        ;   0;   1.013;   0.004; 108.070;   0.245;      ;      ;1026;116.40804;-37.18969
07453863-3751050;NGC2451;GIRAFFE; 4974; 203;   3.290;        ;  -0.122;   0.199; ;  32.600;        ;   0;   1.017;   0.004;  54.342;   0.243;      ;      ;1027;116.41096;-37.85139
07453866-3749333;NGC2451;GIRAFFE; 5053; 129;   3.600;        ;  -0.253;   0.130; ;  32.500;        ;   0;   1.019;   0.004;  66.712;   0.249;      ;      ;1028;116.41108;-37.82592
07453873-3721116;NGC2451;GIRAFFE; 3434;  65;   4.701;   0.073;  -0.260;        ;<; 100.000;        ;   3;   0.807;   0.014;  72.359;   0.317; 0.023; 0.028;1029;116.41137;-37.35322
07453898-3816525;NGC2451;GIRAFFE; 4125;    ;   4.040;        ;  -0.140;        ;<;  16.900;        ;   3;   1.014;   0.011; 137.449;   0.307;      ;      ;1030;116.41242;-38.28125
07453900-3757065;NGC2451;GIRAFFE; 5015;  91;   3.240;        ;  -0.099;   0.090;<;  20.600;        ;   3;   1.009;   0.003;  68.658;   0.241;      ;      ;1031;116.41250;-37.95181
07453970-3726594;NGC2451;GIRAFFE; 4934; 193;   3.148;        ;  -0.112;   0.145;<;  41.800;        ;   3;   1.027;   0.004;  94.469;   0.243;      ;      ;1032;116.41542;-37.44983
07454011-3745054;NGC2451;GIRAFFE; 4760; 207;   2.780;        ;  -0.252;   0.237; ;  58.900;        ;   0;   1.012;   0.006;  87.360;   0.252;      ;      ;1033;116.41712;-37.75150
07454069-3809126;NGC2451;GIRAFFE; 4963; 116;   3.262;        ;  -0.085;   0.083;<;  23.600;        ;   3;   1.017;   0.004;  57.640;   0.242;      ;      ;1034;116.41954;-38.15350
07454167-3721579;NGC2451;GIRAFFE; 4560;  29;   4.676;   0.175;  -0.841;   0.026;<;  16.400;        ;   3;   0.932;   0.009; 100.002;   0.324;      ;      ;1035;116.42362;-37.36608
07454169-3726027;NGC2451;GIRAFFE; 5106;   4;   3.020;   0.203;  -0.105;   0.133; ;  30.500;   2.920;   0;   1.019;   0.005;  65.440;   0.249;      ;      ;1036;116.42371;-37.43408
07454195-3749073;NGC2451;GIRAFFE; 5361;  16;   4.240;        ;  -0.391;   0.109; ;  28.300;        ;   0;   1.020;   0.004; 100.383;   0.246;      ;      ;1037;116.42479;-37.81869
07454198-3807567;NGC2451;GIRAFFE; 5044;  86;   3.410;        ;  -0.162;   0.163;<;  28.000;        ;   3;   1.013;   0.005;  81.898;   0.247;      ;      ;1038;116.42492;-38.13242
07454212-3752396;NGC2451;GIRAFFE; 4926;   7;   2.581;   0.092;  -0.107;   0.010; ;  47.200;        ;   0;   1.033;   0.005; 129.558;   0.247;      ;      ;1039;116.42550;-37.87767
07454236-3904007;NGC2451;GIRAFFE; 5234;  35;   3.857;        ;  -0.064;   0.050;<;  19.300;        ;   3;   1.002;   0.006;  45.966;   0.252;      ;      ;1040;116.42650;-39.06686
07454237-3748072;NGC2451;GIRAFFE; 5082; 152;   3.600;        ;  -0.273;   0.129;<;  12.100;        ;   3;   1.008;   0.004;  59.645;   0.245;      ;      ;1041;116.42654;-37.80200
07454273-3747104;NGC2451;GIRAFFE; 3470;  68;   4.273;        ;  -0.260;        ;<; 100.000;        ;   3;   0.837;   0.011;  11.129;   0.293; 0.021; 0.228;1042;116.42804;-37.78622
07454310-3742262;NGC2451;GIRAFFE; 4725;  10;   3.780;        ;  -0.443;   0.112; ;  47.000;        ;   0;   1.013;   0.006; 139.106;   0.280;      ;      ;1043;116.42958;-37.70728
07454338-3741080;NGC2451;GIRAFFE; 4944; 104;   3.060;        ;  -0.125;   0.116;<;  20.200;        ;   3;   1.015;   0.003;  51.400;   0.242;      ;      ;1044;116.43075;-37.68556
07454352-3750081;NGC2451;GIRAFFE; 5144;  37;   3.420;        ;  -0.064;   0.050;<;  29.100;        ;   3;   1.017;   0.004;  46.124;   0.246;      ;      ;1045;116.43133;-37.83558
07454386-3729256;NGC2451;GIRAFFE; 5073;  27;   3.250;        ;  -0.053;   0.113;<;  21.600;        ;   3;   1.023;   0.004;  20.148;   0.244;      ;      ;1046;116.43275;-37.49044
07454433-3718592;NGC2451;GIRAFFE; 3401;  13;   4.010;        ;  -0.250;        ;<; 100.000;        ;   3;   0.876;   0.012;  61.014;   0.301; 0.015; 0.017;1047;116.43471;-37.31644
07454434-3801528;NGC2451;GIRAFFE; 5794;  81;   3.921;        ;  -0.108;   0.003; ;  59.267;  10.765;   0;   0.998;   0.002;  81.819;   0.240;      ;      ;1048;116.43475;-38.03133
07454455-3902218;NGC2451;GIRAFFE; 4567;  59;   2.407;   0.096;   0.007;   0.063;<;  44.600;        ;   3;   1.013;   0.006;  67.947;   0.248;      ;      ;1049;116.43562;-39.03939
07454483-3813065;NGC2451;GIRAFFE; 5197;  27;   3.417;        ;  -0.095;   0.098; ;  60.800;        ;   0;   1.018;   0.007;  29.763;   0.266;      ;      ;1050;116.43679;-38.21847
07454498-3742457;NGC2451;GIRAFFE; 4813; 275;   2.920;        ;  -0.196;   0.187; ;  59.000;   7.327;   0;   1.017;   0.006;  39.083;   0.249;      ;      ;1051;116.43742;-37.71269
07454540-3746589;NGC2451;GIRAFFE; 4983; 178;   3.095;   0.198;  -0.136;   0.171; ;  30.000;        ;   0;   1.007;   0.005;  27.483;   0.247;      ;      ;1052;116.43917;-37.78303
07454586-3753499;NGC2451;GIRAFFE; 5780;   1;   4.352;   0.040;  -0.041;   0.053; ; 183.600;   9.304;   0;   0.987;   0.003;  16.288;   0.245;      ;      ;1053;116.44108;-37.89719
07454593-3722045;NGC2451;GIRAFFE; 4658;  93;   2.419;   0.149;  -0.006;   0.100;<;  35.600;        ;   3;   1.021;   0.004;  23.843;   0.243;      ;      ;1054;116.44137;-37.36792
07454636-3809168;NGC2451;GIRAFFE; 4990;  19;   4.390;        ;  -0.147;   0.032;<;   5.800;        ;   3;   1.017;   0.002; -40.254;   0.355;      ;      ;1055;116.44317;-38.15467
07454652-3854486;NGC2451;GIRAFFE; 4978;  70;   3.187;   0.040;  -0.034;   0.066;<;  26.900;        ;   3;   1.004;   0.003;  14.065;   0.241;      ;      ;1056;116.44383;-38.91350
07454687-3751517;NGC2451;GIRAFFE; 4714;   2;   2.528;   0.104;  -0.029;   0.029;<;  47.000;        ;   3;   1.024;   0.006;  76.076;   0.246;      ;      ;1057;116.44529;-37.86436
07454688-3858461;NGC2451;GIRAFFE; 4704;  19;   2.451;   0.031;   0.000;   0.055;<;  40.300;        ;   3;   1.028;   0.006;  63.906;   0.249;      ;      ;1058;116.44533;-38.97947
07454689-3758242;NGC2451;GIRAFFE; 4757; 114;   3.549;        ;  -0.408;   0.016;<;  30.700;        ;   3;   1.018;   0.008; 127.107;   0.280;      ;      ;1059;116.44537;-37.97339
07454701-3741193;NGC2451;GIRAFFE; 4576; 246;   3.960;        ;  -0.393;   0.088; ;  37.900;        ;   0;   1.018;   0.007; 115.305;   0.258;      ;      ;1060;116.44587;-37.68869
07454774-3721259;NGC2451;GIRAFFE; 5143;    ;   3.388;        ;  -0.224;        ;<;  24.700;        ;   3;   1.009;   0.003;  30.479;   0.241;      ;      ;1061;116.44892;-37.35719
07454792-3741358;NGC2451;GIRAFFE; 5062;  72;   3.286;   0.056;  -0.072;   0.078;<;  13.500;        ;   3;   1.002;   0.004;  68.246;   0.245;      ;      ;1062;116.44967;-37.69328
07454873-3711275;NGC2451;GIRAFFE; 5069;  40;   3.190;        ;  -0.065;   0.067;<;  18.600;        ;   3;   0.992;   0.007;  64.194;   0.257;      ;      ;1063;116.45304;-37.19097
07454887-3743423;NGC2451;GIRAFFE; 4504; 335;   4.380;        ;  -0.206;   0.069;<;  15.000;        ;   3;   1.017;   0.008; 146.549;   0.254;      ;      ;1064;116.45362;-37.72842
07454887-3809534;NGC2451;GIRAFFE; 5264; 216;   4.180;        ;  -0.424;   0.282;<;  16.100;        ;   3;   1.007;   0.009;  64.186;   0.315;      ;      ;1065;116.45362;-38.16483
07454914-3740238;NGC2451;GIRAFFE; 4805; 177;   2.920;        ;  -0.196;   0.170; ;  37.700;        ;   0;   1.014;   0.006;  56.067;   0.249;      ;      ;1066;116.45475;-37.67328
07454925-3758015;NGC2451;GIRAFFE; 4959;  66;   2.734;   0.185;  -0.354;   0.050;<;  23.800;        ;   3;   1.015;   0.006; 121.970;   0.260;      ;      ;1067;116.45521;-37.96708
07454929-3719472;NGC2451;GIRAFFE; 4953;  62;   3.880;        ;  -0.016;   0.008; ;  33.700;   2.520;   0;   0.993;   0.004;  46.724;   0.244;      ;      ;1068;116.45537;-37.32978
07454931-3731382;NGC2451;GIRAFFE; 3441;  35;   4.479;        ;  -0.240;        ;<; 100.000;        ;   3;   0.825;   0.012;  15.300;   0.338; 0.003; 0.942;1069;116.45546;-37.52728
07454939-3746045;NGC2451;GIRAFFE; 5012; 129;   2.792;        ;  -0.095;   0.133;<;  21.000;        ;   3;   1.023;   0.003;  42.464;   0.242;      ;      ;1070;116.45579;-37.76792
07454948-3904249;NGC2451;GIRAFFE; 4549; 363;   4.642;   0.161;  -0.146;   0.008;<;  31.600;        ;   3;   0.899;   0.008;  24.157;   0.285;      ;      ;1071;116.45617;-39.07358
07454954-3748365;NGC2451;GIRAFFE; 5103;  57;   3.710;        ;  -0.361;   0.108;<;  18.900;        ;   3;   1.007;   0.003; 108.969;   0.244;      ;      ;1072;116.45642;-37.81014
07454955-3718309;NGC2451;GIRAFFE; 5600;  16;   3.690;        ;  -0.209;   0.043;<;  14.000;        ;   3;   1.002;   0.004;  47.765;   0.246;      ;      ;1073;116.45646;-37.30858
07454968-3716592;NGC2451;GIRAFFE; 5161;  64;   3.840;        ;  -0.295;   0.037;<;  15.600;        ;   3;   1.029;   0.006; 102.332;   0.260;      ;      ;1074;116.45700;-37.28311
07454972-3744561;NGC2451;GIRAFFE; 4946; 136;   3.212;        ;  -0.096;   0.101;<;  32.500;        ;   3;   1.016;   0.003;  63.311;   0.242;      ;      ;1075;116.45717;-37.74892
07454985-3806491;NGC2451;GIRAFFE; 4796; 170;   2.332;   0.184;  -0.440;   0.137;<;  11.600;        ;   3;   1.017;   0.007; 139.492;   0.254;      ;      ;1076;116.45771;-38.11364
07455003-3721304;NGC2451;GIRAFFE; 4736;  61;   2.730;        ;  -0.121;   0.061;<;  31.600;        ;   3;   1.023;   0.004;  78.043;   0.242;      ;      ;1077;116.45846;-37.35844
07455031-3800226;NGC2451;GIRAFFE; 5107;  44;   3.410;        ;  -0.142;   0.127; ;  42.100;        ;   0;   1.021;   0.006;  95.975;   0.251;      ;      ;1078;116.45962;-38.00628
07455044-3907277;NGC2451;GIRAFFE; 6408;    ;   4.193;        ;  -0.184;        ; ;  24.800;   1.520;   0;   1.000;   0.002;  38.914;   0.242; 0.034; 0.025;1079;116.46017;-39.12436
07455070-3712078;NGC2451;GIRAFFE; 4651;  67;   4.473;   0.136;  -0.012;   0.076;<;  21.400;        ;   3;   0.951;   0.003;  -0.893;   0.241;      ;      ;1080;116.46125;-37.20217
07455074-3713013;NGC2451;GIRAFFE; 4869;  57;   2.629;   0.004;  -0.194;   0.005;<;  23.500;        ;   3;   1.015;   0.005; 123.550;   0.246;      ;      ;1081;116.46142;-37.21703
07455090-3856033;NGC2451;GIRAFFE; 5183; 118;   3.991;        ;  -0.394;   0.062; ;  30.333;   7.299;   0;   1.009;   0.008;  93.420;   0.304;      ;      ;1082;116.46208;-38.93425
07455109-3803083;NGC2451;GIRAFFE; 5062;  12;   3.100;   0.002;  -0.578;   0.072;<;  10.400;        ;   3;   1.003;   0.006;  76.794;   0.263;      ;      ;1083;116.46287;-38.05231
07455109-3902045;NGC2451;GIRAFFE; 4825;    ;   3.493;        ;   0.071;        ; ;  34.500;        ;   0;   1.019;   0.009; 131.908;   0.286;      ;      ;1084;116.46287;-39.03458
07455125-3758087;NGC2451;GIRAFFE; 5022;  83;   3.509;        ;  -0.039;   0.073;<;  26.000;        ;   3;   1.012;   0.004;  12.822;   0.243;      ;      ;1085;116.46354;-37.96908
07455132-3816132;NGC2451;GIRAFFE; 5040; 137;   3.410;        ;  -0.192;   0.200;<;  14.400;        ;   3;   1.005;   0.003; -13.304;   0.241;      ;      ;1086;116.46383;-38.27033
07455158-3755335;NGC2451;GIRAFFE; 5038;  91;   3.786;        ;  -0.440;   0.079;<;  29.100;        ;   3;   1.013;   0.005; 131.993;   0.263;      ;      ;1087;116.46492;-37.92597
07455169-3743010;NGC2451;GIRAFFE; 4857; 272;   3.000;        ;  -0.266;   0.227; ;  50.300;   5.683;   0;   1.009;   0.006;  72.463;   0.253;      ;      ;1088;116.46537;-37.71694
07455183-3748523;NGC2451;GIRAFFE; 5169; 139;   3.968;        ;  -0.031;   0.093; ;  33.100;        ;   0;   1.000;   0.005;  31.413;   0.250;      ;      ;1089;116.46596;-37.81453
07455225-3817067;NGC2451;GIRAFFE; 5036; 104;   3.037;   0.180;  -0.098;   0.121;<;  37.200;        ;   3;   1.011;   0.005;  84.064;   0.247;      ;      ;1090;116.46771;-38.28519
07455227-3725469;NGC2451;GIRAFFE; 4816;  93;   2.614;   0.138;  -0.147;   0.055;<;  28.200;        ;   3;   1.015;   0.004;  52.429;   0.245;      ;      ;1091;116.46779;-37.42969
07455255-3736330;NGC2451;GIRAFFE; 5167;  83;   3.380;        ;  -0.152;   0.077;<;  13.500;        ;   3;   1.010;   0.005;  41.250;   0.248;      ;      ;1092;116.46896;-37.60917
07455289-3714162;NGC2451;GIRAFFE; 4899;  15;   2.903;        ;  -0.200;   0.141;<;  17.500;        ;   3;   1.027;   0.007; 139.156;   0.255;      ;      ;1093;116.47037;-37.23783
07455297-3751416;NGC2451;GIRAFFE; 5065;  85;   3.172;   0.171;  -0.198;   0.002; ;  44.700;  12.162;   0;   1.004;   0.007;  95.032;   0.259;      ;      ;1094;116.47071;-37.86156
07455307-3805290;NGC2451;GIRAFFE; 5141; 116;   2.765;        ;  -0.134;   0.131;<;  30.900;        ;   3;   1.026;   0.005;  84.531;   0.246;      ;      ;1095;116.47112;-38.09139
07455311-3904138;NGC2451;GIRAFFE; 5102; 236;   2.863;   0.087;  -0.359;   0.139;<;  26.300;        ;   3;   1.016;   0.007; 135.760;   0.259;      ;      ;1096;116.47129;-39.07050
07455325-3757510;NGC2451;GIRAFFE; 4970; 185;   3.930;        ;  -0.465;   0.086;<;  32.400;        ;   3;   1.006;   0.006; 136.490;   0.343;      ;      ;1097;116.47187;-37.96417
07455375-3753413;NGC2451;GIRAFFE; 4975; 129;   3.060;        ;  -0.132;   0.163;<;  33.900;        ;   3;   1.023;   0.003; 101.917;   0.241;      ;      ;1098;116.47396;-37.89481
07455380-3758363;NGC2451;GIRAFFE; 4817; 155;   2.538;   0.127;  -0.214;   0.131; ;  32.950;   3.030;   0;   1.012;   0.005;  78.177;   0.247;      ;      ;1099;116.47417;-37.97675
07455419-3751571;NGC2451;GIRAFFE; 3300;  12;   4.690;   0.177;  -0.260;        ;<; 100.000;        ;   3;   0.849;   0.011;  21.915;   0.603; 0.738; 0.033;1100;116.47579;-37.86586
07455424-3741021;NGC2451;GIRAFFE; 4841;  42;   2.725;   0.041;  -0.331;   0.061; ;  37.900;   2.970;   0;   1.006;   0.004; 108.755;   0.243;      ;      ;1101;116.47600;-37.68392
07455425-3747116;NGC2451;GIRAFFE; 5140;    ;   3.320;        ;  -0.007;        ; ;  21.300;        ;   0;   1.020;   0.004;  40.209;   0.243;      ;      ;1102;116.47604;-37.78656
07455427-3801555;NGC2451;GIRAFFE; 5100;  82;   3.420;        ;  -0.075;   0.115;<;  27.700;        ;   3;   1.015;   0.005; 104.615;   0.247;      ;      ;1103;116.47612;-38.03208
07455473-3719294;NGC2451;GIRAFFE; 5511;    ;   4.130;        ;  -0.290;        ;<;  15.000;        ;   3;   1.021;   0.003;  11.460;   0.264;      ;      ;1104;116.47804;-37.32483
07455482-3854272;NGC2451;GIRAFFE; 4955; 111;   2.807;   0.130;  -0.006;   0.053;<;  23.900;        ;   3;   1.017;   0.004;  13.622;   0.243;      ;      ;1105;116.47842;-38.90756
07455485-3726545;NGC2451;GIRAFFE; 5266;  50;   3.830;        ;  -0.347;   0.086;<;  11.900;        ;   3;   1.010;   0.004; 112.487;   0.247;      ;      ;1106;116.47854;-37.44847
